,user_id,product_id,recommended
937330,7.65611993676976e+16,1385730.0,1.0
2238211,7.65611981033584e+16,490450.0,1.0
1233397,7.65611980523882e+16,422910.0,1.0
1321197,7.656119803874018e+16,355980.0,1.0
509192,7.656119830687146e+16,248310.0,1.0
1776561,7.656119797172672e+16,236930.0,1.0
2233489,7.656119883148835e+16,842150.0,0.0
1338868,7.656119885331698e+16,33320.0,1.0
2138653,7.656119813966528e+16,416770.0,1.0
2228560,7.656119802750222e+16,841270.0,1.0
627090,7.656119807070981e+16,1946970.0,1.0
582580,7.656119809143357e+16,699600.0,1.0
1366533,7.65611980350548e+16,252270.0,1.0
2660007,7.656119818273102e+16,378660.0,1.0
1277998,7.65611980648524e+16,348950.0,1.0
2649813,7.656119922014704e+16,1281800.0,1.0
64622,7.656119803078402e+16,379320.0,0.0
1662859,7.656119812639909e+16,303290.0,1.0
1373529,7.656119908446968e+16,301150.0,1.0
2311080,7.656119806544194e+16,3710.0,0.0
1303120,7.656119810195003e+16,359810.0,1.0
1952358,7.656119799145912e+16,2227130.0,1.0
1662498,7.656119801204475e+16,466300.0,0.0
478951,7.656119814419286e+16,91200.0,1.0
958644,7.656119804978955e+16,1336120.0,1.0
389264,7.656119797058506e+16,91100.0,0.0
2651312,7.656119815230869e+16,253750.0,1.0
1348372,7.656119803908421e+16,1301220.0,1.0
1131031,7.656119797323022e+16,1480340.0,1.0
1443915,7.656119802704752e+16,418040.0,1.0
1597612,7.656119805953232e+16,339580.0,0.0
2053494,7.656119804091914e+16,1074070.0,1.0
2427784,7.656119812837162e+16,742460.0,1.0
2377274,7.656119797602834e+16,316030.0,1.0
780949,7.656119811172816e+16,824720.0,1.0
2229358,7.656119838464157e+16,1137910.0,1.0
1969561,7.656119802176602e+16,578210.0,1.0
1631172,7.656119815893894e+16,841770.0,1.0
411543,7.656119879965744e+16,1771070.0,1.0
2162532,7.656119814044256e+16,736570.0,1.0
2617201,7.656119811714606e+16,1012790.0,1.0
1606972,7.656119800781755e+16,294140.0,1.0
870666,7.65611979801564e+16,535480.0,1.0
1802887,7.656119796434565e+16,370360.0,1.0
2599827,7.656119880201626e+16,1264740.0,1.0
894987,7.65611980734148e+16,609110.0,0.0
2110568,7.656119833088846e+16,1203360.0,1.0
1146915,7.656119908581819e+16,1156990.0,1.0
2718473,7.65611983076158e+16,254480.0,1.0
871564,7.65611981573924e+16,532320.0,1.0
1311203,7.656119809143357e+16,38700.0,1.0
1644233,7.656119804355075e+16,284730.0,1.0
1928090,7.656119801672376e+16,209190.0,1.0
1070028,7.656119881244413e+16,1417010.0,1.0
1908139,7.656119881244413e+16,523740.0,1.0
1293893,7.656119797209296e+16,239090.0,1.0
62431,7.656119797209296e+16,573320.0,1.0
2119798,7.656119813966528e+16,209230.0,1.0
1977088,7.656119809787766e+16,677450.0,1.0
2680958,7.65611983995946e+16,1186740.0,0.0
1972782,7.656119829956501e+16,1267950.0,0.0
2720495,7.656119806915915e+16,1859360.0,1.0
936285,7.656119884707862e+16,21000.0,1.0
2701946,7.656119805982512e+16,285520.0,1.0
469366,7.656119810818304e+16,733050.0,1.0
1267932,7.656119807243149e+16,579820.0,1.0
2576311,7.656119806818283e+16,264300.0,1.0
1682605,7.656119827141062e+16,1132190.0,1.0
1353501,7.656119796990875e+16,1091980.0,1.0
1211757,7.656119803078402e+16,226120.0,0.0
2626258,7.65611980948038e+16,812040.0,0.0
656312,7.656119804989342e+16,1042020.0,1.0
2456028,7.656119805982512e+16,333880.0,1.0
862621,7.656119798557326e+16,1288170.0,0.0
478628,7.656119803518242e+16,91200.0,0.0
219308,7.656119812271472e+16,396750.0,0.0
1971624,7.656119880201626e+16,915720.0,0.0
573340,7.65611980420523e+16,297350.0,1.0
2165652,7.656119797408592e+16,435300.0,1.0
1023488,7.65611981226999e+16,18040.0,1.0
1169218,7.656119802307318e+16,240970.0,1.0
2272865,7.656119806267811e+16,1458920.0,1.0
2025528,7.656119797998558e+16,46540.0,0.0
2317232,7.656119827231453e+16,461970.0,1.0
2386376,7.656119820708378e+16,796940.0,1.0
2514516,7.656119899256389e+16,914710.0,1.0
2025838,7.656119805642963e+16,569810.0,1.0
2263063,7.656119886978906e+16,310850.0,1.0
532553,7.656119819369576e+16,1419370.0,1.0
1443818,7.65611983176321e+16,1249880.0,1.0
319238,7.656119837627826e+16,273070.0,1.0
903831,7.656119809143357e+16,867380.0,1.0
1601394,7.656119802554149e+16,1085180.0,0.0
1762979,7.656119797835064e+16,621080.0,1.0
2520219,7.656119824871434e+16,321270.0,1.0
1646080,7.656119815720136e+16,51060.0,0.0
2692443,7.65611981317015e+16,713530.0,0.0
2215634,7.656119915323995e+16,1145570.0,1.0
1790909,7.656119806981523e+16,335000.0,1.0
129592,7.656119800436805e+16,295670.0,0.0
1335042,7.656119888135254e+16,1558510.0,1.0
2064024,7.656119906243818e+16,1034900.0,1.0
2563270,7.656119898905134e+16,486780.0,1.0
1981691,7.656119817486506e+16,781440.0,1.0
2609500,7.656119798973709e+16,203750.0,0.0
2587862,7.656119820708378e+16,332400.0,1.0
1308645,7.656119810847891e+16,1590660.0,1.0
2086039,7.656119808501402e+16,463390.0,0.0
2244836,7.65611979726102e+16,722230.0,1.0
2478424,7.656119905520438e+16,602430.0,0.0
1107927,7.656119884387194e+16,898890.0,1.0
2235284,7.656119804625216e+16,1274200.0,1.0
2374493,7.656119807119934e+16,1899400.0,1.0
1801562,7.656119796291426e+16,531960.0,0.0
1063716,7.656119796385285e+16,318230.0,1.0
2543805,7.656119881767482e+16,292800.0,1.0
989689,7.6561198016996e+16,453690.0,1.0
1624138,7.65611980408117e+16,686720.0,1.0
1303386,7.656119833802938e+16,294230.0,1.0
1689638,7.65611982812534e+16,826230.0,1.0
2220930,7.656119803513002e+16,1145570.0,0.0
1182714,7.65611980281849e+16,71390.0,1.0
270051,7.656119815720136e+16,603800.0,1.0
1901734,7.656119796083099e+16,284240.0,0.0
658037,7.656119800740443e+16,1525420.0,1.0
1420664,7.65611993676976e+16,212160.0,1.0
1185569,7.656119810195003e+16,615180.0,1.0
1298184,7.656119796140118e+16,1409730.0,1.0
1481762,7.656119802885445e+16,817840.0,1.0
8441,7.656119797487046e+16,1120320.0,1.0
1455163,7.656119797033944e+16,1105670.0,0.0
1656577,7.656119800658134e+16,382140.0,1.0
1648426,7.65611979932408e+16,467660.0,0.0
2655143,7.656119824544165e+16,552970.0,1.0
73172,7.65611979711111e+16,223430.0,0.0
1334047,7.656119803206344e+16,1361230.0,0.0
1710715,7.656119807442802e+16,727730.0,1.0
405726,7.656119797052075e+16,458590.0,1.0
1732164,7.656119916905339e+16,402020.0,1.0
832486,7.656119946840467e+16,485610.0,1.0
1696045,7.65611980723651e+16,1335560.0,1.0
2421906,7.656119884807763e+16,1114260.0,1.0
2268021,7.656119796358802e+16,214420.0,1.0
2639449,7.65611980493562e+16,343270.0,1.0
1545445,7.656119813250374e+16,513340.0,1.0
2642781,7.65611979903545e+16,1412170.0,1.0
1346188,7.656119804730138e+16,2219470.0,1.0
1351027,7.656119835809822e+16,1301220.0,1.0
1737801,7.656119805037922e+16,315460.0,0.0
2697958,7.656119813247669e+16,477770.0,1.0
927963,7.656119812053077e+16,396800.0,1.0
1725013,7.65611992636368e+16,1952170.0,1.0
1093586,7.65611983204524e+16,63660.0,1.0
555581,7.656119800891413e+16,345540.0,0.0
2069914,7.656119802551016e+16,1596380.0,1.0
1856290,7.656119904880451e+16,980300.0,1.0
2453949,7.656119836087005e+16,1142500.0,1.0
719113,7.656119820470699e+16,773670.0,1.0
892063,7.656119801345738e+16,1083210.0,0.0
2228529,7.65611981347265e+16,363330.0,1.0
1942717,7.656119828054738e+16,431260.0,1.0
2479701,7.656119817208782e+16,1140890.0,1.0
2215898,7.656119827200973e+16,365770.0,0.0
789703,7.656119825344867e+16,200010.0,1.0
1264042,7.656119804091914e+16,39540.0,1.0
2338134,7.656119816372331e+16,514920.0,1.0
2679244,7.656119802573206e+16,507520.0,0.0
686303,7.656119806915915e+16,458730.0,1.0
888129,7.656119799652416e+16,534550.0,1.0
2554549,7.656119799165792e+16,544610.0,0.0
2065843,7.656119814743963e+16,1307090.0,0.0
2100031,7.656119804140034e+16,491470.0,1.0
2192454,7.656119803077694e+16,1018160.0,1.0
2012673,7.656119804219883e+16,1244800.0,1.0
1212471,7.65611980418492e+16,771350.0,1.0
1089647,7.656119806410656e+16,793690.0,1.0
1879664,7.65611980873756e+16,482450.0,1.0
1024684,7.65611980299046e+16,252030.0,1.0
1274518,7.656119797323022e+16,735350.0,1.0
2265043,7.656119915323995e+16,2143930.0,1.0
2486136,7.65611980932133e+16,329860.0,1.0
1509830,7.656119800400373e+16,335620.0,1.0
2311202,7.656119804275731e+16,914020.0,0.0
2385247,7.656119898088851e+16,552440.0,1.0
1720883,7.656119811301411e+16,463210.0,1.0
272007,7.656119796655781e+16,898650.0,1.0
284938,7.656119803412718e+16,1328900.0,1.0
1615308,7.656119915339698e+16,1547160.0,1.0
2474934,7.65611979717248e+16,1386780.0,1.0
2476916,7.656119883807822e+16,1297330.0,1.0
2638599,7.656119796519344e+16,404690.0,1.0
2601630,7.656119813250374e+16,393190.0,1.0
485812,7.65611980948038e+16,733050.0,0.0
2068740,7.656119806438867e+16,95900.0,1.0
958822,7.656119799983914e+16,1910780.0,1.0
1560026,7.6561198025045e+16,347290.0,1.0
1023916,7.656119797072838e+16,353550.0,0.0
1322423,7.656119828310341e+16,31170.0,1.0
1956074,7.656119883947906e+16,450390.0,1.0
2511057,7.656119803153013e+16,23400.0,1.0
735058,7.65611979815397e+16,1252830.0,0.0
1185432,7.656119804809235e+16,269270.0,1.0
1579315,7.656119805642963e+16,492630.0,1.0
111915,7.656119802551016e+16,1162130.0,1.0
1024017,7.656119803078402e+16,18040.0,0.0
784275,7.656119904004802e+16,824720.0,0.0
2648909,7.65611980724454e+16,1280300.0,0.0
660025,7.656119803404261e+16,270490.0,1.0
2379546,7.656119800647664e+16,282760.0,1.0
266590,7.656119797292074e+16,898650.0,1.0
1225176,7.656119904804702e+16,207690.0,1.0
2237825,7.656119819140102e+16,1057750.0,1.0
820965,7.656119801332869e+16,1113570.0,0.0
1959336,7.656119798652797e+16,329830.0,0.0
1730150,7.656119881244413e+16,1454430.0,1.0
2544623,7.65611981158298e+16,821250.0,1.0
1121881,7.656119799986496e+16,288060.0,1.0
216248,7.656119805218864e+16,487430.0,0.0
2524067,7.656119812039565e+16,430070.0,1.0
1057925,7.656119898847026e+16,585690.0,1.0
1507055,7.656119801332869e+16,464360.0,1.0
1841389,7.656119809832589e+16,517000.0,1.0
2257739,7.656119801844618e+16,673300.0,1.0
2610203,7.656119797178798e+16,851730.0,1.0
1715277,7.65611980948038e+16,959000.0,0.0
818510,7.656119814339069e+16,1113570.0,1.0
1552488,7.656119816730045e+16,665090.0,1.0
1957608,7.65611980045261e+16,1391690.0,0.0
2012813,7.656119801844618e+16,42170.0,1.0
2244088,7.656119886671653e+16,1109460.0,0.0
2070002,7.656119796366453e+16,293160.0,1.0
1302358,7.656119805549862e+16,617660.0,1.0
2504538,7.656119883401442e+16,1900.0,1.0
2337182,7.656119820161338e+16,409100.0,1.0
1159385,7.656119799566963e+16,1074610.0,1.0
728169,7.656119809028754e+16,1108590.0,1.0
2527545,7.656119799153653e+16,236150.0,1.0
2489870,7.656119798281877e+16,250460.0,1.0
369210,7.656119798288197e+16,951430.0,1.0
1295829,7.656119807070981e+16,1737340.0,1.0
324334,7.65611980374277e+16,1745510.0,1.0
2419934,7.656119830141731e+16,1125240.0,1.0
2098825,7.656119796083099e+16,1368340.0,1.0
1441375,7.656119796247352e+16,1271280.0,1.0
2675747,7.656119799311878e+16,251310.0,0.0
1589580,7.656119798837606e+16,444280.0,1.0
2324580,7.656119810651256e+16,220090.0,1.0
1611401,7.65611981033584e+16,317100.0,1.0
1113960,7.656119804674278e+16,821610.0,1.0
1987246,7.656119805781758e+16,222750.0,0.0
1643790,7.656119831817286e+16,649890.0,1.0
932262,7.656119824945446e+16,1206060.0,1.0
2570756,7.65611989634161e+16,1666250.0,0.0
94362,7.656119802427099e+16,636450.0,1.0
520006,7.656119812219557e+16,347430.0,1.0
828103,7.656119810777912e+16,380220.0,0.0
1447957,7.656119797041376e+16,1546500.0,0.0
1758987,7.656119804978955e+16,429300.0,0.0
2530153,7.656119826059915e+16,430070.0,1.0
224314,7.656119808106637e+16,278890.0,1.0
2457902,7.656119807918794e+16,617610.0,1.0
2398018,7.656119800291662e+16,550310.0,1.0
551279,7.65611980008074e+16,290890.0,1.0
1283226,7.656119810651256e+16,1071130.0,1.0
1896242,7.656119825425742e+16,1202540.0,1.0
800761,7.656119900747606e+16,1473050.0,1.0
1792258,7.656119800755613e+16,336150.0,1.0
1406118,7.65611989982625e+16,329460.0,1.0
1462181,7.65611989634161e+16,255940.0,0.0
1287905,7.6561199037054e+16,520990.0,1.0
2142176,7.656119811655144e+16,668550.0,0.0
626582,7.656119806915915e+16,65600.0,1.0
1109192,7.656119920789357e+16,1927740.0,1.0
1303850,7.656119802296616e+16,296220.0,1.0
963932,7.656119901890064e+16,1516240.0,1.0
1843131,7.656119814867672e+16,318310.0,1.0
2701839,7.656119908446968e+16,355050.0,1.0
1475160,7.656119799300274e+16,233190.0,0.0
1079932,7.656119807416997e+16,656210.0,1.0
1984278,7.656119804222563e+16,409690.0,1.0
2648493,7.656119802434043e+16,1037020.0,1.0
991003,7.656119798256749e+16,698700.0,0.0
521102,7.656119800626931e+16,686770.0,1.0
2260813,7.656119796385285e+16,201210.0,0.0
1385527,7.656119808288139e+16,384630.0,1.0
2123357,7.656119802434043e+16,505730.0,1.0
2625199,7.656119802501653e+16,615350.0,1.0
217057,7.656119900451968e+16,1114870.0,0.0
861500,7.656119803078402e+16,1340470.0,0.0
2408625,7.656119800436805e+16,852790.0,0.0
1734585,7.656119827798448e+16,691280.0,1.0
1250814,7.656119816794037e+16,353640.0,1.0
2317832,7.656119811256365e+16,339200.0,1.0
1548012,7.656119799091334e+16,643880.0,1.0
1963568,7.656119797070165e+16,318530.0,1.0
1664329,7.65611980948038e+16,1264520.0,0.0
1395181,7.65611979916144e+16,954870.0,1.0
2056355,7.65611980873756e+16,394160.0,1.0
1693790,7.656119915323995e+16,306490.0,1.0
420751,7.656119804885234e+16,2197160.0,1.0
2260316,7.65611980019125e+16,298480.0,1.0
2677979,7.656119804355075e+16,259530.0,1.0
2074520,7.656119802427099e+16,1683340.0,1.0
1753622,7.656119881232392e+16,2216280.0,1.0
2538350,7.656119809143357e+16,676430.0,1.0
552963,7.656119796358802e+16,513510.0,0.0
558187,7.656119840876845e+16,532290.0,1.0
2435768,7.656119809660656e+16,607890.0,0.0
1804492,7.656119816794037e+16,465170.0,1.0
2517602,7.656119838411485e+16,364050.0,0.0
735082,7.656119797143448e+16,542050.0,1.0
2006981,7.656119888047338e+16,1437770.0,1.0
1648100,7.656119806825851e+16,521890.0,1.0
913700,7.656119796213933e+16,9460.0,0.0
1941183,7.656119829637165e+16,1383630.0,1.0
2398000,7.656119887861944e+16,1698960.0,1.0
1549373,7.656119799671549e+16,643880.0,1.0
2091329,7.65611980635615e+16,690930.0,1.0
987818,7.656119801150246e+16,415590.0,0.0
1720646,7.65611982973664e+16,639130.0,0.0
857363,7.65611979862762e+16,883860.0,1.0
2604606,7.656119838090411e+16,761460.0,1.0
1988953,7.656119797048234e+16,560430.0,1.0
2622503,7.656119901890064e+16,1498310.0,1.0
1691760,7.656119811655144e+16,271240.0,0.0
927785,7.656119806746402e+16,45760.0,1.0
2228670,7.656119831269048e+16,725780.0,0.0
2671940,7.656119808592642e+16,253840.0,1.0
2562596,7.656119799040693e+16,65530.0,0.0
2055537,7.656119800630187e+16,1073320.0,0.0
381821,7.65611979708897e+16,91100.0,1.0
2269870,7.656119797996168e+16,1458920.0,0.0
831717,7.656119881273146e+16,793370.0,1.0
2558836,7.656119803908421e+16,243450.0,1.0
1903602,7.656119799568712e+16,113420.0,1.0
1677732,7.656119801491346e+16,431640.0,1.0
2329940,7.656119806208578e+16,383930.0,0.0
689978,7.656119796974989e+16,1146630.0,1.0
1834058,7.656119811687997e+16,1935570.0,0.0
1745484,7.656119909548418e+16,511350.0,1.0
2607371,7.656119801129683e+16,381020.0,1.0
1081604,7.656119800751302e+16,990630.0,1.0
1656852,7.656119797635123e+16,382140.0,0.0
1101690,7.656119881574832e+16,1463890.0,1.0
2236266,7.65611989982625e+16,263860.0,0.0
650613,7.65611979998504e+16,449680.0,1.0
1408878,7.65611979828932e+16,463060.0,1.0
1524483,7.65611979936302e+16,506870.0,1.0
2376638,7.65611980601997e+16,758190.0,1.0
662807,7.656119815720136e+16,283980.0,0.0
2636969,7.656119825054467e+16,1225590.0,1.0
1818852,7.656119801891027e+16,512460.0,1.0
1263032,7.656119915452947e+16,400740.0,0.0
608929,7.656119796123768e+16,998930.0,1.0
125810,7.656119798322509e+16,223430.0,0.0
2164558,7.656119886408091e+16,792030.0,1.0
1950990,7.656119898905134e+16,1171320.0,1.0
1488646,7.656119885168866e+16,732430.0,1.0
1357415,7.656119805848448e+16,223490.0,0.0
1821980,7.656119799235205e+16,461560.0,1.0
1722724,7.65611980126823e+16,620190.0,1.0
883897,7.656119806960734e+16,774791.0,0.0
1601412,7.656119799548757e+16,1085180.0,1.0
2212480,7.656119800996e+16,266290.0,1.0
2467826,7.65611979711111e+16,111400.0,0.0
2544507,7.656119799809997e+16,537430.0,1.0
1888574,7.656119799568712e+16,360170.0,1.0
1361151,7.6561198025045e+16,245280.0,1.0
2154086,7.656119809155837e+16,253650.0,0.0
1288156,7.656119816401606e+16,520990.0,1.0
2304449,7.656119800990302e+16,774351.0,0.0
1056586,7.656119811395384e+16,317250.0,1.0
