,user_id,product_id,recommended
170579,7.656119909414699e+16,406940.0,0.0
316889,7.656119806208578e+16,558450.0,0.0
2182330,7.656119806915915e+16,298480.0,1.0
1518585,7.656119905520438e+16,375320.0,0.0
2116134,7.656119905520438e+16,438340.0,0.0
2397376,7.656119803528573e+16,454100.0,1.0
2312401,7.656119915323995e+16,1601840.0,1.0
696225,7.656119803078402e+16,265690.0,0.0
1250461,7.65611980948038e+16,279720.0,0.0
1208797,7.656119909414699e+16,1451870.0,0.0
1086449,7.656119802434043e+16,1406020.0,1.0
1460413,7.656119803078402e+16,352700.0,0.0
1062378,7.656119803391003e+16,415830.0,1.0
596612,7.656119818489739e+16,347430.0,1.0
1370798,7.656119827798448e+16,1209490.0,1.0
1382520,7.656119803078402e+16,441550.0,0.0
2581232,7.656119802434043e+16,1186740.0,1.0
1863916,7.656119803078402e+16,505640.0,0.0
1082642,7.656119804355075e+16,1147030.0,1.0
2398025,7.656119905520438e+16,1333910.0,1.0
1192147,7.656119803391003e+16,605610.0,1.0
1591905,7.656119909414699e+16,450850.0,0.0
912031,7.656119806915915e+16,1523390.0,1.0
1222864,7.656119806915915e+16,237430.0,1.0
118095,7.656119803528573e+16,1101760.0,1.0
2577519,7.65611980948038e+16,707590.0,0.0
1651486,7.656119803391003e+16,760650.0,1.0
2383211,7.656119803078402e+16,612300.0,0.0
1290122,7.65611980948038e+16,31170.0,0.0
1906042,7.656119804355075e+16,781440.0,1.0
1082157,7.656119797190557e+16,542770.0,1.0
477501,7.65611989982625e+16,259390.0,1.0
2362046,7.656119909414699e+16,1142500.0,0.0
1851167,7.656119802434043e+16,215510.0,1.0
733555,7.656119814867672e+16,280600.0,1.0
2626685,7.656119796519344e+16,412290.0,0.0
1170392,7.656119802434043e+16,482920.0,1.0
2262502,7.656119806825851e+16,449960.0,1.0
1619473,7.656119803078402e+16,1193900.0,0.0
1161770,7.656119911173165e+16,1691400.0,1.0
2294495,7.656119804355075e+16,211180.0,1.0
1169323,7.656119796519344e+16,461950.0,0.0
2252831,7.656119911173165e+16,1509590.0,1.0
909521,7.65611980948038e+16,926520.0,0.0
1095710,7.656119803078402e+16,315860.0,0.0
1288085,7.656119815893894e+16,966670.0,1.0
2593185,7.656119801196536e+16,250580.0,1.0
1699667,7.656119802434043e+16,323580.0,1.0
2478231,7.656119801196536e+16,264300.0,0.0
1400020,7.656119803391003e+16,968500.0,1.0
1697658,7.656119881574832e+16,1454430.0,1.0
2339253,7.656119803078402e+16,347160.0,0.0
2219543,7.656119911173165e+16,1406040.0,1.0
1651522,7.656119803078402e+16,820910.0,0.0
2105620,7.656119802434043e+16,659190.0,1.0
2619154,7.656119815893894e+16,795760.0,1.0
753146,7.656119803078402e+16,1036850.0,0.0
898391,7.656119801196536e+16,485450.0,1.0
1820213,7.656119909414699e+16,289520.0,0.0
1785779,7.656119814867672e+16,381780.0,1.0
129687,7.656119818489739e+16,529780.0,1.0
2397139,7.656119909414699e+16,2163810.0,0.0
2376808,7.656119801196536e+16,509220.0,1.0
249410,7.656119802434043e+16,1073910.0,1.0
2065980,7.656119811301411e+16,360150.0,1.0
2494495,7.656119803078402e+16,357120.0,0.0
1656602,7.656119806208578e+16,306490.0,0.0
665149,7.656119907788546e+16,568040.0,1.0
2313822,7.656119802434043e+16,387970.0,1.0
2041472,7.65611980355992e+16,1726730.0,1.0
1687657,7.656119803078402e+16,299070.0,0.0
1230728,7.656119806208578e+16,353640.0,1.0
2027730,7.656119814867672e+16,15380.0,1.0
2626308,7.656119813250374e+16,350010.0,0.0
1007320,7.65611980948038e+16,1354910.0,0.0
948723,7.656119818489739e+16,204240.0,1.0
1896964,7.656119812306109e+16,867140.0,1.0
2071260,7.656119801196536e+16,11560.0,0.0
2445838,7.656119827798448e+16,992330.0,0.0
461731,7.656119806915915e+16,541210.0,1.0
1231741,7.656119803528573e+16,400030.0,1.0
2200188,7.656119811301411e+16,1482910.0,1.0
286141,7.65611980948038e+16,1614270.0,0.0
2540321,7.656119803078402e+16,328470.0,0.0
1335541,7.656119803078402e+16,584800.0,0.0
1845408,7.656119881574832e+16,215630.0,1.0
1185264,7.65611980948038e+16,699240.0,0.0
1156486,7.656119803391003e+16,545410.0,1.0
304541,7.65611980948038e+16,1185680.0,0.0
2301597,7.656119803078402e+16,448310.0,0.0
555960,7.656119803078402e+16,1484720.0,0.0
1172843,7.656119803078402e+16,1572040.0,0.0
1587331,7.65611980355992e+16,968370.0,0.0
1003759,7.656119909414699e+16,562730.0,0.0
2459484,7.656119820162024e+16,491220.0,0.0
1834909,7.656119806915915e+16,73210.0,1.0
1122164,7.656119815893894e+16,811870.0,1.0
871868,7.656119801196536e+16,964800.0,1.0
768507,7.656119811301411e+16,207930.0,1.0
2478008,7.656119802434043e+16,264300.0,1.0
1858536,7.656119806825851e+16,340490.0,1.0
1898249,7.656119818489739e+16,360650.0,1.0
2232043,7.656119803078402e+16,771250.0,0.0
708123,7.656119802434043e+16,1062070.0,1.0
2413184,7.656119803078402e+16,393390.0,0.0
305868,7.656119806915915e+16,429940.0,1.0
2540994,7.656119803078402e+16,308040.0,0.0
2484503,7.656119803078402e+16,281280.0,0.0
1172852,7.656119796519344e+16,1572040.0,1.0
2185521,7.656119806825851e+16,261180.0,1.0
319209,7.656119802434043e+16,2095250.0,1.0
503273,7.656119818489739e+16,451570.0,1.0
697943,7.656119803078402e+16,1369400.0,0.0
2105639,7.656119909414699e+16,659190.0,0.0
245471,7.656119811301411e+16,1352330.0,0.0
2413957,7.656119802434043e+16,238050.0,1.0
2295054,7.656119881574832e+16,1382200.0,1.0
1843071,7.656119915323995e+16,523740.0,1.0
1898280,7.656119796974989e+16,360650.0,1.0
2131166,7.656119915323995e+16,1014940.0,1.0
2077842,7.656119796974989e+16,258890.0,1.0
1110903,7.656119811301411e+16,628950.0,1.0
1121896,7.656119803078402e+16,1664350.0,0.0
1650693,7.656119796974989e+16,23420.0,1.0
1420440,7.656119802434043e+16,1976490.0,1.0
2183700,7.656119803078402e+16,562840.0,0.0
908575,7.656119802434043e+16,1151050.0,1.0
985524,7.656119818489739e+16,1174500.0,1.0
1845420,7.656119802434043e+16,215630.0,1.0
1697880,7.656119815720136e+16,471810.0,1.0
1166474,7.656119909414699e+16,553880.0,0.0
2430191,7.656119813250374e+16,363600.0,1.0
1843919,7.656119807309218e+16,543140.0,1.0
1191559,7.656119802434043e+16,1271540.0,1.0
746527,7.656119814148323e+16,284870.0,1.0
1766389,7.656119811301411e+16,1426530.0,1.0
1116199,7.656119802434043e+16,1778590.0,1.0
2539789,7.656119801196536e+16,404690.0,0.0
1389016,7.65611989982625e+16,370070.0,1.0
2041869,7.656119915323995e+16,1556860.0,1.0
1573127,7.656119827798448e+16,517330.0,1.0
1934238,7.656119803078402e+16,638200.0,0.0
319762,7.656119796974989e+16,57650.0,0.0
2266732,7.656119803078402e+16,242530.0,1.0
1061203,7.656119827798448e+16,592480.0,1.0
1979047,7.656119806825851e+16,291010.0,0.0
2148664,7.656119801196536e+16,296050.0,1.0
1385154,7.65611980948038e+16,530950.0,0.0
2178471,7.656119815720136e+16,223510.0,0.0
1718813,7.656119801196536e+16,411330.0,1.0
559770,7.656119827798448e+16,778330.0,1.0
1958779,7.65611989982625e+16,777770.0,1.0
2409350,7.656119909414699e+16,1373550.0,0.0
2411686,7.656119803078402e+16,244410.0,0.0
1536486,7.656119806825851e+16,208140.0,1.0
1168738,7.656119803078402e+16,461950.0,0.0
121938,7.656119803078402e+16,18300.0,0.0
2067259,7.656119803078402e+16,577390.0,0.0
2386473,7.656119803078402e+16,105100.0,0.0
1536524,7.656119814867672e+16,208140.0,1.0
2207620,7.656119806825851e+16,255320.0,1.0
648393,7.65611980355992e+16,1063310.0,1.0
1542158,7.656119905520438e+16,1303660.0,1.0
1725501,7.656119796974989e+16,11140.0,1.0
1887209,7.656119907788546e+16,706560.0,1.0
857405,7.65611980948038e+16,3800.0,1.0
564519,7.656119815720136e+16,300340.0,1.0
1330056,7.65611980355992e+16,1091980.0,1.0
709193,7.656119803078402e+16,287070.0,0.0
1185027,7.65611980948038e+16,685680.0,0.0
999874,7.656119811301411e+16,565110.0,1.0
264777,7.65611980948038e+16,349730.0,0.0
1420486,7.656119907788546e+16,932850.0,1.0
245565,7.656119815720136e+16,396750.0,1.0
2478910,7.656119802434043e+16,1066260.0,1.0
2297512,7.656119807416997e+16,282760.0,0.0
2161538,7.656119803078402e+16,1064420.0,0.0
1503864,7.656119815720136e+16,611760.0,1.0
1458576,7.656119909414699e+16,248330.0,0.0
2191911,7.656119796519344e+16,896520.0,1.0
1880420,7.656119814867672e+16,327950.0,1.0
1886857,7.656119807309218e+16,346420.0,1.0
2488260,7.656119796974989e+16,203560.0,1.0
1233440,7.656119802434043e+16,1902020.0,1.0
1462228,7.656119827798448e+16,843720.0,1.0
2539686,7.656119909414699e+16,404690.0,0.0
1457758,7.65611980355992e+16,1830720.0,1.0
1523597,7.656119806825851e+16,1000030.0,1.0
1886801,7.656119814867672e+16,346420.0,1.0
1276493,7.656119827798448e+16,835430.0,1.0
1105814,7.656119799568712e+16,587520.0,1.0
1798551,7.656119909414699e+16,710780.0,0.0
1708087,7.656119806825851e+16,351030.0,1.0
2027338,7.656119814148323e+16,662190.0,1.0
2223135,7.656119803078402e+16,780270.0,0.0
1494004,7.656119803078402e+16,528820.0,0.0
2122624,7.656119814148323e+16,831570.0,1.0
1269079,7.656119801196536e+16,413680.0,1.0
1018858,7.65611989982625e+16,1271050.0,1.0
2598879,7.656119806825851e+16,286540.0,1.0
520727,7.656119911173165e+16,1437340.0,1.0
1675818,7.656119812306109e+16,1763740.0,1.0
1910599,7.656119804355075e+16,1549750.0,1.0
503059,7.656119803391003e+16,380140.0,1.0
2366655,7.656119803078402e+16,266430.0,0.0
2148615,7.65611980948038e+16,296050.0,0.0
2225301,7.65611989982625e+16,585840.0,1.0
1607936,7.656119803078402e+16,213030.0,0.0
2626367,7.656119807416997e+16,350010.0,1.0
2374087,7.656119803528573e+16,631830.0,1.0
2628855,7.656119811301411e+16,517320.0,1.0
1793448,7.656119802434043e+16,301970.0,1.0
1535086,7.656119827798448e+16,1562700.0,1.0
1533208,7.656119804355075e+16,1763050.0,1.0
553260,7.656119797190557e+16,1032670.0,0.0
1550196,7.65611980355992e+16,565120.0,1.0
2117063,7.656119803078402e+16,248490.0,0.0
1357105,7.656119909414699e+16,280140.0,0.0
1761775,7.656119806915915e+16,577460.0,1.0
454923,7.656119803078402e+16,27020.0,0.0
1608646,7.656119907788546e+16,345200.0,1.0
2386503,7.656119807416997e+16,105100.0,0.0
1864986,7.656119806825851e+16,384310.0,1.0
1856215,7.656119803078402e+16,618610.0,0.0
1735843,7.656119815720136e+16,319740.0,0.0
2077724,7.65611980355992e+16,258890.0,1.0
230350,7.656119911173165e+16,576860.0,1.0
1594770,7.656119907788546e+16,260790.0,0.0
858994,7.656119803078402e+16,514240.0,0.0
2206817,7.656119796974989e+16,314810.0,1.0
338524,7.656119796519344e+16,1745510.0,1.0
759929,7.656119803078402e+16,339470.0,0.0
2007429,7.656119796974989e+16,4890.0,0.0
1273273,7.656119811301411e+16,1451110.0,1.0
1343948,7.656119907788546e+16,516480.0,1.0
1162517,7.656119806208578e+16,674090.0,0.0
2266770,7.65611980948038e+16,249680.0,1.0
2637890,7.65611980948038e+16,469730.0,0.0
633732,7.656119806208578e+16,297350.0,1.0
1697450,7.656119807416997e+16,340800.0,1.0
1717708,7.656119813250374e+16,46500.0,1.0
2267049,7.656119806915915e+16,1974090.0,1.0
599862,7.656119815893894e+16,583760.0,0.0
2297380,7.656119801196536e+16,282760.0,1.0
163319,7.656119907788546e+16,1469280.0,1.0
763579,7.656119802434043e+16,80310.0,1.0
1123662,7.65611980948038e+16,607050.0,0.0
2259049,7.656119801196536e+16,300380.0,1.0
1061327,7.65611980948038e+16,205830.0,0.0
527068,7.65611989982625e+16,1210800.0,1.0
1808232,7.656119803078402e+16,336080.0,0.0
1112748,7.656119804355075e+16,838990.0,1.0
1909032,7.656119804355075e+16,732370.0,1.0
2562543,7.656119803078402e+16,378660.0,0.0
2066002,7.656119802434043e+16,258050.0,1.0
1532882,7.656119905520438e+16,860650.0,1.0
1907022,7.65611980948038e+16,320320.0,0.0
2430633,7.656119806825851e+16,313010.0,0.0
1852903,7.656119881574832e+16,1236070.0,1.0
1248215,7.656119802434043e+16,218410.0,1.0
2349314,7.656119818489739e+16,253330.0,1.0
858082,7.656119803078402e+16,1379130.0,0.0
2159946,7.656119806915915e+16,1274200.0,1.0
2560619,7.656119802434043e+16,1190150.0,1.0
2324596,7.656119915323995e+16,1768550.0,1.0
684021,7.656119803078402e+16,323630.0,1.0
1404579,7.656119803391003e+16,735290.0,1.0
2381049,7.656119802434043e+16,1234940.0,1.0
2149908,7.656119814148323e+16,363330.0,1.0
1987098,7.656119907788546e+16,265470.0,1.0
1461407,7.656119803078402e+16,1014370.0,0.0
1306950,7.656119806208578e+16,424590.0,0.0
316870,7.65611980355992e+16,558450.0,0.0
1087367,7.656119814867672e+16,322900.0,0.0
336414,7.656119803078402e+16,200230.0,0.0
1836196,7.656119802434043e+16,1739530.0,1.0
2340587,7.656119803078402e+16,358270.0,0.0
2358783,7.656119803078402e+16,1812280.0,0.0
978071,7.656119803078402e+16,263420.0,0.0
1001269,7.656119803078402e+16,896960.0,0.0
2159383,7.65611989982625e+16,263860.0,0.0
471818,7.65611980948038e+16,1276660.0,0.0
2521409,7.656119799568712e+16,29800.0,1.0
723698,7.656119915323995e+16,24400.0,1.0
959955,7.656119806825851e+16,257830.0,1.0
2455492,7.656119799568712e+16,1112620.0,1.0
1893043,7.656119803078402e+16,329830.0,0.0
2595023,7.656119803078402e+16,1383770.0,0.0
2572399,7.65611980948038e+16,695290.0,0.0
2127687,7.656119806825851e+16,415150.0,1.0
879186,7.656119803078402e+16,1420050.0,0.0
959524,7.656119818489739e+16,608530.0,0.0
1795150,7.656119803078402e+16,263620.0,0.0
1909289,7.656119827798448e+16,732370.0,1.0
1936030,7.656119827798448e+16,821640.0,1.0
1522015,7.656119815720136e+16,347290.0,1.0
1813111,7.656119915323995e+16,1457730.0,1.0
265366,7.656119806825851e+16,544330.0,1.0
1984430,7.65611980948038e+16,22230.0,1.0
912097,7.656119803528573e+16,925440.0,1.0
2538059,7.656119811301411e+16,1225590.0,1.0
1555780,7.656119811301411e+16,317970.0,1.0
1333111,7.656119803078402e+16,65400.0,0.0
1995838,7.656119811301411e+16,95900.0,1.0
1173987,7.656119802434043e+16,1469550.0,1.0
591666,7.65611980948038e+16,785890.0,1.0
1086358,7.656119909414699e+16,809870.0,0.0
2445946,7.65611980948038e+16,36000.0,0.0
1727608,7.656119803078402e+16,349500.0,0.0
2199205,7.656119796519344e+16,1079450.0,1.0
2106514,7.65611980948038e+16,1887930.0,0.0
1323483,7.656119815893894e+16,1010750.0,1.0
1443675,7.656119814867672e+16,882250.0,1.0
1739389,7.656119807416997e+16,571530.0,1.0
2133220,7.656119806825851e+16,1075200.0,1.0
2072109,7.656119818489739e+16,399890.0,1.0
2206754,7.656119806825851e+16,314810.0,1.0
2471497,7.656119806915915e+16,3960.0,0.0
1461540,7.656119803391003e+16,25900.0,1.0
2632750,7.656119909414699e+16,862440.0,0.0
1867850,7.656119807416997e+16,464080.0,1.0
1091489,7.656119806825851e+16,38600.0,1.0
2252913,7.656119803078402e+16,422250.0,0.0
1824092,7.656119796974989e+16,396710.0,1.0
1121801,7.656119811301411e+16,934850.0,1.0
1827514,7.65611980355992e+16,632070.0,1.0
1864119,7.656119807309218e+16,505640.0,1.0
211217,7.656119806915915e+16,1186400.0,1.0
1087392,7.656119807309218e+16,322900.0,1.0
2159422,7.65611980948038e+16,263860.0,0.0
727075,7.656119804355075e+16,869690.0,1.0
1231781,7.656119803078402e+16,328270.0,0.0
1795578,7.656119796974989e+16,65610.0,0.0
1646344,7.656119796974989e+16,296710.0,0.0
479078,7.656119804355075e+16,476420.0,1.0
2071244,7.656119806208578e+16,11560.0,0.0
1823085,7.656119803391003e+16,1170640.0,1.0
1727520,7.656119813250374e+16,349500.0,1.0
2115563,7.656119905520438e+16,968550.0,1.0
164201,7.656119796519344e+16,1112340.0,1.0
2576345,7.656119806208578e+16,251310.0,1.0
184429,7.656119815720136e+16,1448030.0,0.0
2370276,7.656119803078402e+16,899610.0,0.0
1675173,7.656119814867672e+16,375200.0,0.0
475186,7.656119803078402e+16,412170.0,0.0
1230366,7.65611980948038e+16,353640.0,1.0
2344177,7.656119803078402e+16,454950.0,0.0
1332334,7.656119814148323e+16,699780.0,1.0
1369642,7.656119907788546e+16,1209490.0,0.0
1207270,7.656119797190557e+16,343740.0,0.0
1833990,7.656119803078402e+16,828960.0,0.0
1684813,7.656119806825851e+16,1146230.0,1.0
1219823,7.656119905520438e+16,606860.0,0.0
1350294,7.65611980948038e+16,371510.0,0.0
2119913,7.656119881574832e+16,1567420.0,1.0
979632,7.656119806208578e+16,37000.0,0.0
961006,7.656119802434043e+16,2197490.0,1.0
1952927,7.656119807309218e+16,291190.0,1.0
775958,7.65611980948038e+16,218510.0,0.0
978962,7.656119802434043e+16,1910780.0,1.0
1495246,7.656119797190557e+16,363460.0,0.0
1977566,7.65611980948038e+16,697610.0,0.0
2079695,7.656119815893894e+16,1471530.0,1.0
2414369,7.656119806915915e+16,404480.0,1.0
858522,7.656119907788546e+16,1062140.0,0.0
1053045,7.656119806825851e+16,373240.0,1.0
1185187,7.656119911173165e+16,699240.0,1.0
1519226,7.656119807416997e+16,1418160.0,1.0
1404714,7.656119802434043e+16,735290.0,1.0
1557749,7.656119909414699e+16,1212940.0,0.0
987214,7.656119802434043e+16,1542140.0,1.0
1332332,7.656119806825851e+16,699780.0,1.0
1256915,7.656119815893894e+16,407330.0,1.0
2184343,7.656119806825851e+16,293180.0,0.0
2122784,7.656119827798448e+16,1938850.0,1.0
2300678,7.656119796974989e+16,252550.0,1.0
520250,7.656119802434043e+16,313730.0,1.0
1815161,7.656119806915915e+16,891510.0,1.0
2449020,7.656119807309218e+16,272040.0,1.0
1863146,7.656119806825851e+16,403970.0,1.0
1853131,7.656119814148323e+16,968820.0,1.0
1056060,7.656119807309218e+16,12330.0,0.0
1273512,7.656119803078402e+16,250030.0,0.0
1065367,7.656119815720136e+16,769920.0,0.0
1939531,7.656119909414699e+16,531050.0,0.0
701126,7.656119815720136e+16,283980.0,0.0
1288078,7.656119905520438e+16,966670.0,1.0
1161028,7.656119802434043e+16,203350.0,1.0
1747029,7.656119818489739e+16,465170.0,1.0
2190859,7.656119796974989e+16,11480.0,0.0
1023126,7.656119797190557e+16,1082680.0,1.0
575325,7.656119803528573e+16,1152810.0,0.0
1852863,7.656119905520438e+16,1343640.0,1.0
1751697,7.656119803078402e+16,370360.0,0.0
1940103,7.656119796974989e+16,288880.0,1.0
1760609,7.656119801196536e+16,365810.0,1.0
1248187,7.656119806915915e+16,227760.0,1.0
2172658,7.656119806208578e+16,313780.0,1.0
480812,7.656119905520438e+16,1170200.0,1.0
1981335,7.656119806915915e+16,787370.0,0.0
987042,7.656119797190557e+16,355860.0,0.0
1346056,7.656119803078402e+16,657240.0,0.0
2581205,7.656119827798448e+16,1186740.0,1.0
1414459,7.656119803078402e+16,293660.0,0.0
1898228,7.656119803391003e+16,360650.0,1.0
1960154,7.656119803078402e+16,685420.0,0.0
1798366,7.656119806825851e+16,245370.0,0.0
1329651,7.656119806825851e+16,1091980.0,1.0
1288101,7.656119797190557e+16,966670.0,1.0
2521398,7.656119806825851e+16,29800.0,1.0
1385797,7.656119814148323e+16,1225070.0,1.0
2124068,7.656119803078402e+16,324260.0,0.0
1911754,7.656119804355075e+16,769970.0,1.0
2610631,7.656119804355075e+16,261510.0,1.0
710324,7.656119802434043e+16,405830.0,1.0
2550185,7.656119797190557e+16,1075400.0,1.0
2056715,7.656119806825851e+16,287840.0,1.0
105383,7.656119909414699e+16,438030.0,0.0
2468563,7.656119807416997e+16,227200.0,1.0
1306642,7.656119797190557e+16,1003090.0,0.0
1595646,7.65611989982625e+16,695100.0,0.0
1461577,7.656119799568712e+16,1944360.0,1.0
900979,7.656119827798448e+16,1188970.0,1.0
2098499,7.65611980355992e+16,1030210.0,1.0
1508489,7.656119803078402e+16,1587560.0,0.0
1820878,7.656119803078402e+16,1056610.0,0.0
1995293,7.656119796519344e+16,417750.0,1.0
2126603,7.656119804355075e+16,487720.0,1.0
543710,7.656119803078402e+16,634070.0,0.0
1552535,7.656119802434043e+16,1647160.0,1.0
1716960,7.656119803078402e+16,252910.0,0.0
1793174,7.656119905520438e+16,787810.0,0.0
2536169,7.656119820162024e+16,1515900.0,1.0
1675203,7.656119796974989e+16,375200.0,1.0
1854921,7.656119803078402e+16,1385460.0,0.0
1548949,7.656119905520438e+16,981260.0,0.0
2448467,7.656119807416997e+16,344440.0,1.0
1979088,7.656119802434043e+16,291010.0,1.0
1170316,7.656119802434043e+16,1494910.0,1.0
518706,7.656119803078402e+16,888090.0,0.0
1857422,7.656119796519344e+16,1405440.0,0.0
1350327,7.656119811301411e+16,371510.0,1.0
1401466,7.65611980948038e+16,287260.0,1.0
1865165,7.656119911173165e+16,707300.0,1.0
1155264,7.656119815720136e+16,249590.0,1.0
690423,7.656119797190557e+16,1292910.0,0.0
1421533,7.656119806915915e+16,578540.0,1.0
2068425,7.656119803078402e+16,253650.0,0.0
1312091,7.656119811301411e+16,1391250.0,1.0
2505241,7.656119802434043e+16,937310.0,1.0
461419,7.656119797190557e+16,342190.0,1.0
1971325,7.656119909414699e+16,57620.0,0.0
884318,7.656119803078402e+16,793370.0,0.0
1810549,7.656119806825851e+16,790820.0,1.0
2179949,7.656119803391003e+16,399670.0,0.0
1400521,7.65611980948038e+16,269490.0,1.0
2573574,7.656119814148323e+16,284850.0,1.0
2380080,7.656119909414699e+16,6200.0,0.0
1840043,7.656119803078402e+16,1258870.0,0.0
2078464,7.656119807416997e+16,258890.0,1.0
1272850,7.656119815720136e+16,1515950.0,0.0
2410984,7.656119915323995e+16,1900.0,1.0
467048,7.656119827798448e+16,958850.0,1.0
121766,7.656119802434043e+16,2092190.0,1.0
2485022,7.656119811301411e+16,327740.0,1.0
2172451,7.656119801196536e+16,313780.0,1.0
700515,7.656119803078402e+16,1325470.0,0.0
1935888,7.656119803078402e+16,1089710.0,0.0
1423223,7.656119797190557e+16,451010.0,1.0
2392893,7.656119803078402e+16,453100.0,1.0
485387,7.656119796519344e+16,1023980.0,0.0
503268,7.656119815893894e+16,451570.0,1.0
1264848,7.65611980355992e+16,1071130.0,1.0
1599075,7.656119796519344e+16,523640.0,0.0
173730,7.656119803078402e+16,343100.0,0.0
169997,7.656119806915915e+16,885640.0,1.0
1256105,7.65611980355992e+16,1630920.0,1.0
2147753,7.656119804355075e+16,7010.0,1.0
564831,7.656119803078402e+16,227180.0,0.0
987409,7.65611980948038e+16,303800.0,0.0
1575600,7.656119818489739e+16,506730.0,0.0
1787027,7.656119881574832e+16,450860.0,0.0
2508049,7.656119815893894e+16,257710.0,1.0
